"Team Hoyt San Diego Apex Windguard Run Jacket - Mosaic",http://champ-sys.com/team-hoyt-san-diego-apex-windguard-run-jacket-mosaic.html,team-hoyt-san-diego-apex-windguard-run-jacket-mosaic,"<p>When Summer runs into Fall and Fall runs into Winter this lightweight water-resistant jacket this will be your go to run jacket that can do it all.</p><br><p><b>Features:</b></p><ul><li>Constructed of CS WindGuard. Lightweight, water-resistant and breathable to help keep your temperature regulated</li><li>Draw cord that makes fine-tuning the fit easy</li><li>Reflective details help with low light visibility</li><li>Offset zipper with zipper garage to help keep your chin from getting chafed</li><li>Secure front zipper pockets, one with media pouch and a cord exit for your headphones, the other has an interior credit card-size Velcro pocket for convenience</li><li>Elastic cuffs</li><li>Mesh venting in the back and the under arms to reduce over-heating</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$80.00
"Team Hoyt San Diego Lycra Arm Warmer - Classic",http://champ-sys.com/team-hoyt-san-diego-lycra-arm-warmer-classic-61625.html,team-hoyt-san-diego-lycra-arm-warmer-classic-61625,"<p><strong>Features:</strong></p> <ul><li>Ideal for cool weather conditions</li>   <li><b>Updated!</b>&#xA0;The old gripper has been replaced with a new softer and elastic gripper!</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$33.00
"Limited Edition Cutters Jersey",http://champ-sys.com/cutters-jersey.html,cutters-jersey,"<table style='margin-left: auto; margin-right: auto;'><tbody><tr><td><img alt='' src='http://www.champ-sys.com/media/IMG_5548.png' height='251' width='343'>&#xA0;</td><td><img style='display: block; margin-left: auto; margin-right: auto;' alt='' src='http://www.champ-sys.com/media/IMG_5558.png' height='250' width='250'>&#xA0;</td></tr><tr><td><img style='display: block; margin-left: auto; margin-right: auto;' alt='' src='http://www.champ-sys.com/media/DQ-cutters-2.png' height='302' width='307'>&#xA0;</td><td><img alt='' src='http://www.champ-sys.com/media/CS-CUTTERS.png' height='300' width='300'>&#xA0;</td></tr></tbody></table><p>&#xA0;</p>","<p><img style='display: block; margin-left: auto; margin-right: auto;' alt='WBR-CS-LOGO' src='http://www.champ-sys.com/media/WBR-CS-LOGO.png'></p><br><p>Relive the glory from the cult-classic <b><em>Breaking Away</em></b>. &quot;They&apos;re gonna keep callin&apos; us &apos;cutters&apos;. To them, its just a dirty word, To me, it&apos;s just somethin&apos; else i never got a chance to be.&quot;</p><br><p>We re-created the Cutters jersey for stars Dennis Christoper, Dennis Quaid and Jackie Earle Haley at Interbike 2015 and now, the jersey that changed the industry, is available to you! Made with our exclusive <a href='http://www.champ-sys.com/fabrics'>CS Tech</a> fabric, the jersey features moisture management technology that will keep you cool and dry during your rides.</p><br><p>You can feel good about the purchase too. With each jersey purchased $15 will be donated to <a href='http://www.worldbicyclerelief.org/' target='_blank'><b>World Bicycle Relief</b></a> - Mobilizing People Through the Power of Bicycles.</p><br><p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$88.00
"Team Hoyt San Diego Running Shorts - Mosaic",http://champ-sys.com/team-hoyt-san-diego-running-shorts-mosaic.html,team-hoyt-san-diego-running-shorts-mosaic,"<p>Classic loose-fitting running short design. Features a privacy liner, key pocket, and drawstring waist. Available in both men&apos;s and women&apos;s fits.</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$47.00
"Team Hoyt San Diego Running Shorts - Classic",http://champ-sys.com/team-hoyt-san-diego-running-shorts-classic.html,team-hoyt-san-diego-running-shorts-classic,"<p>Classic loose-fitting running short design. Features a privacy liner, key pocket, and drawstring waist. Available in both men&apos;s and women&apos;s fits.</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$47.00
"Team Hoyt San Diego Women&apos;s Specific Performance Lite Run Singlet - Classic",http://champ-sys.com/team-hoyt-san-diego-womens-specific-performance-lite-run-singlet-classic.html,team-hoyt-san-diego-womens-specific-performance-lite-run-singlet-classic,"<p>A cut above the rest! A classic sleeveless design that is perfect for training and competition, with a women&#x2019;s specific fit. The Champion System Women&#x2019;s Performance Lite Run Singlet is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>&#xA0;, the run singlet is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite Fabric</li><li>Permanent UV protection</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$39.00
"Team Hoyt San Diego Apex Men&apos;s Marathon Running Singlet - Classic",http://champ-sys.com/team-hoyt-san-diego-apex-mens-marathon-running-singlet-classic.html,team-hoyt-san-diego-apex-mens-marathon-running-singlet-classic,"<p>Incredibly lightweight and breathable, made from our exclusive Champion System CS Helium fabric the Apex Marathon Singlet is the ideal choice for training and competitions. With a loose fit, scoop&#x2013;neck design this running essential will deliver the performance and comfort you demand.</p> <p><b>Features:</b></p><ul> <li>Constructed from CS Helium fabric</li><li>100% permanent UV protection yarn able to reach UPF50+</li><li>No annoying label tags at the neck</li> <li>Fully customizable</li><li>Great for clubs, events, corporate teams and more</li> </ul><p>&#xA0;</p><p><strong>*Now available with CS-specific Race Number Belt. <a href='http://champ-sys.com/custom/run-collection/custom-race-numbers/race-numbers.html' target='_blank'>Click here</a> for more details.</strong></p><p>&#xA0;</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$58.00
"Team Hoyt San Diego Women&apos;s Specific Short Sleeve Performance Top - Mosaic",http://champ-sys.com/team-hoyt-san-diego-women-s-specific-short-sleeve-performance-top-mosaic.html,team-hoyt-san-diego-women-s-specific-short-sleeve-performance-top-mosaic,"<p>Train Harder! A short sleeve running top that is perfect for training and competition, with a women&#x2019;s specific fit. The Champion System Women&#x2019;s Performance Lite Short Sleeve Run Top is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>&#xA0;, the run top is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite fabric</li><li>Permanent UV protection</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$42.00
"Team Hoyt San Diego - Techlite Jersey - Classic",http://champ-sys.com/team-hoyt-san-diego-techlite-jersey-classic.html,team-hoyt-san-diego-techlite-jersey-classic,"","Please allow 3-4 weeks for delivery upon the date of purchase",$65.00
"IA - Apex Men&apos;s Marathon Singlet",http://champ-sys.com/ia-apex-men-s-marathon-singlet.html,ia-apex-men-s-marathon-singlet,"","",$50.40
"Team Hoyt San Diego Tech Polo Shirt - Classic",http://champ-sys.com/team-hoyt-san-diego-tech-polo-shirt-classic.html,team-hoyt-san-diego-tech-polo-shirt-classic,"<p><strong>Features:</strong></p> <ul>    <li>No color charges </li>     <li>No set-up charges </li>     <li>Same price for each style</li>     <li>A BIG Feature That Really Sets Us Apart:&#xA0;Our state-of-the-art digital sublimation printing allows us to print virtually any design.&#xA0; Unlike most of our competitors who use one set of artwork&#xA0;for the entire order, we prepare separate artwork for every garment and every size.&#xA0; That means the artwork will look great on an XS shirt and an XXXL shirt.&#xA0; It also means that your designs can cross seams.&#xA0; For example, let&apos;s say you have&#xA0;a design with a stripe&#xA0;that runs from the sleeve and across to the main body of the shirt.&#xA0;&#xA0;Our printing will guaurantee that the stipe will line up perfectly on every size.&#xA0; Most of our competitors cannot make that guarantee.</li> </ul> <p><br> &#xA0;</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$62.00
"Team Hoyt San Diego Men&apos;s Performace Lite Run Singlet - Mosaic",http://champ-sys.com/team-hoyt-san-diego-men-s-performace-lite-run-singlet-mosaic.html,team-hoyt-san-diego-men-s-performace-lite-run-singlet-mosaic,"<p>A cut above the rest! A classic sleeveless design that is perfect for training and competition. The Champion System Performance Lite Run Singlet is designed to maximize your workout by keeping you dry and comfortable. Made from our exclusive&#xA0;<a href='http://www.champ-sys.com/fabrics' target='_blank'><b>Tech Lite fabric</b></a>&#xA0;, the run singlet is lightweight, soft and breathable. Moisture management built into the fabric helps to keep you cool and dry while the action heats up. Permanent UV Protection.</p><br><ul><li>Made from Tech Lite Fabric</li><li>Permanent UV protection</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$36.00
"Team Hoyt San Diego Tech Fondo Jersey - Classic",http://champ-sys.com/team-hoyt-san-diego-tech-fondo-jersey-classic.html,team-hoyt-san-diego-tech-fondo-jersey-classic,"<p>The Tech Fondo Jersey is made from our best-selling CS Tech Jersey. Two side and Three rear pockets gives you the ample storage you desire on your long rides.</p><p><b>Features:</b></p><ul><li>CS Tech moisture wicking fabric</li><li>100% permanent UV protection yarn able to reach UPF50+</li><li>3 rear pockets and 2 sided pockets</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$89.00
"Team Hoyt San Diego Tech Jacket - Classic",http://champ-sys.com/team-hoyt-san-diego-tech-jacket-classic.html,team-hoyt-san-diego-tech-jacket-classic,"<p>This high-quality garment is made from our proprietary windguard fabric and features a mesh liner, high collar, a full-length concealed zipper, and two zippered front slash pockets. Available in both men&apos;s and women&apos;s cuts.</p>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$108.00
"Team Hoyt San Diego Men&apos;s Short Sleeve Trail Jersey - Mosaic",http://champ-sys.com/team-hoyt-san-diego-men-s-short-sleeve-trail-jersey-mosaic.html,team-hoyt-san-diego-men-s-short-sleeve-trail-jersey-mosaic,"<p>The Champion System Trail Jersey is constructed from our exclusive <em><strong>CS AirLite</strong></em> fabric with strategically placed mesh side panels for even greater breathability and flatlock seams for increased comfort. A must for trail riding or competition.</p>  <p><strong>Features:</strong></p> <ul> <li>Constructed of CS AirLite fabric</li> <li>100% permanent UV protection yarn able to reach UPF50+</li> <li>No annoying label tags at the neck</li> </ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$67.00
"Team Hoyt San Diego Tech Fondo Jersey - Mosaic",http://champ-sys.com/team-hoyt-san-diego-tech-fondo-jersey-mosaic.html,team-hoyt-san-diego-tech-fondo-jersey-mosaic,"<p>The Tech Fondo Jersey is made from our best-selling CS Tech Jersey. Two side and Three rear pockets gives you the ample storage you desire on your long rides.</p><p><b>Features:</b></p><ul><li>CS Tech moisture wicking fabric</li><li>100% permanent UV protection yarn able to reach UPF50+</li><li>3 rear pockets and 2 sided pockets</li></ul>","<p><b><em>Please allow 3-4 weeks for delivery upon the date of purchase</em></b></p>",$89.00
